id,cgid,Chromosome,Start,Strand,mean.Primary solid Tumor,mean.Recurrent Solid Tumor,mean.diff,mean.quot.log2,diffmeth.p.val,max.Primary solid Tumor,min.Primary solid Tumor,sd.Primary solid Tumor,max.Recurrent Solid Tumor,min.Recurrent Solid Tumor,sd.Recurrent Solid Tumor,min.diff,diffmeth.p.adj.fdr,combinedRank,num.na.Primary solid Tumor,num.na.Recurrent Solid Tumor,mean.covg.Primary solid Tumor,mean.covg.Recurrent Solid Tumor,min.covg.Primary solid Tumor,min.covg.Recurrent Solid Tumor,max.covg.Primary solid Tumor,max.covg.Recurrent Solid Tumor,nsamples.covg.thres5.Primary solid Tumor,nsamples.covg.thres5.Recurrent Solid Tumor
199671,cg12078728,chr7,123388400,-,0.0551366404761751,0.0717618192610421,-0.016625178784867,-0.327957985260225,2.46019777419466e-5,0.102055375442057,0.0342216462684752,0.0131542323809876,0.0877150455944135,0.0596698108187715,0.00674441299352435,0,0.00454013563741429,220280,0,0,16.1441441441441,16.4615384615385,9,6,27,21,111,13
199708,cg17177528,chr7,123668729,-,0.847714010462416,0.891252455127055,-0.0435384446646387,-0.0714345976364336,2.7226718183843e-5,0.911098785305937,0.719135639359319,0.0404901662665946,0.935132102881335,0.766497938136505,0.0410430856803683,0,0.00488866280080455,206861,0,0,9.97297297297297,9.23076923076923,4,4,17,15,109,12
199717,cg06692537,chr7,123673679,+,0.162738379928024,0.252653684769717,-0.0899153048416924,-0.60457316010312,1.16065908495668e-5,0.435753384450065,0.092304476034413,0.0539957553178046,0.689001321790709,0.168890302373764,0.143526342691749,0,0.00271428331572537,22009,0,0,15.7207207207207,17.3846153846154,5,12,30,28,111,13
199800,cg06759901,chr7,126446757,+,0.649599699817091,0.72236902045946,-0.0727693206423689,-0.150980023566708,3.16223386868e-5,0.782792150887038,0.488994054836108,0.0596758041927695,0.795457497843808,0.600000239627367,0.0475041152723613,0,0.00540907290132871,114029,0,0,11.1801801801802,11.8461538461538,4,8,18,17,110,13
199866,cg00554614,chr7,127225750,-,0.0574341879141022,0.0721397785337614,-0.0147055906196592,-0.28460086032993,7.22930659768089e-5,0.125218368997878,0.0330499222592505,0.0121579292021181,0.0933570569356259,0.0580640182782448,0.0109613174400392,0,0.00943797575821781,235062,0,0,12.2162162162162,14.7692307692308,3,10,22,21,110,13
199867,cg05949205,chr7,127225752,-,0.0339152339681392,0.0447688550865792,-0.01085362111844,-0.318634231866019,1.14918594256975e-4,0.0624986597448646,0.0190702540811284,0.0094975943990003,0.0560069284272565,0.0342490634021544,0.00638116736201362,0,0.0127068337309932,269772,0,0,11.8468468468468,12.3076923076923,5,8,22,17,111,13
199998,cg12628196,chr7,127672458,-,0.0393638429235748,0.0720609362444181,-0.0326970933208433,-0.733240903068676,2.24873583425341e-6,0.0934838572252325,0.021291010261891,0.0134872069714842,0.294282478550099,0.0433304190257555,0.0669347466182979,0,8.68673764380229e-4,133004,0,0,15.1891891891892,15.9230769230769,8,9,24,21,111,13
200181,cg19133875,chr7,128096196,+,0.0458377151104899,0.0678883232362408,-0.0220506081257509,-0.480167152944966,9.15858390073493e-9,0.0990352320842933,0.0279605314501378,0.0117564417151338,0.0834476174781571,0.0518224714588205,0.0093326408638819,0,1.54321455250973e-5,184479,0,0,11.5225225225225,13.6153846153846,4,8,21,20,109,13
200331,cg06463759,chr7,128502823,-,0.0471763997748513,0.0689827811265225,-0.0218063813516712,-0.46611838791245,3.3941702555733e-8,0.0853166685819314,0.0269388925006509,0.0120820977736831,0.0837363029060736,0.0579481582716736,0.00746161955733648,0,4.03350688334547e-5,185882,0,0,11.6126126126126,10.9230769230769,3,4,21,14,109,12
200367,cg07046546,chr7,128550967,-,0.834147968615781,0.877806388775996,-0.0436584201602143,-0.0727491829758043,6.97195763855842e-6,0.895045068520203,0.647563321659126,0.0377648518224935,0.907951379043399,0.809046496351783,0.0275737923037388,0,0.00192443929492967,204581,0,0,11.8288288288288,12,5,7,25,16,111,13
200449,cg17486213,chr7,128784649,+,0.0313565099127705,0.0439918776570831,-0.0126353677443126,-0.384627948413067,1.05098386317796e-6,0.0590750892885765,0.0198518404552287,0.00805624303756321,0.0585642927504204,0.0343933171235506,0.00692819700428789,0,5.10400779682026e-4,252839,0,0,11.6576576576577,12.5384615384615,5,4,23,17,111,12
200470,cg19015909,chr7,128828512,-,0.0443152653444728,0.056581848332143,-0.0122665829876702,-0.293771195182233,9.15889300267508e-5,0.0693376047263248,0.024876167123004,0.00922708610062362,0.0672914629514801,0.0374922371310837,0.00889255952046893,0,0.0109852711404037,256280,0,0,12.6306306306306,14.2307692307692,5,8,24,19,111,13
200549,cg17007872,chr7,129251834,+,0.0230015294234226,0.0280398767864929,-0.00503834736307032,-0.204979686924688,1.20777345487153e-4,0.0392960368505986,0.01533257125544,0.00438823490955727,0.0314590294714771,0.0240501041942345,0.00246132928777443,0,0.0131075203365531,343307,0,0,12.4144144144144,12.4615384615385,6,9,20,15,111,13
200658,cg19319069,chr7,129593010,+,0.134350070397182,0.0822816043161648,0.0520684660810169,0.645456820540727,8.51870999637706e-6,0.291203634563593,0.053182964156361,0.0454681661583069,0.113604532602637,0.0636807430871613,0.0162444117658716,0,0.0022108402429563,74960,0,0,11.7387387387387,14.3846153846154,1,8,23,21,109,13
200775,cg08244181,chr7,130021807,-,0.88921791855006,0.909271480119498,-0.0200535615694378,-0.0318201983331983,1.22840151716385e-4,0.925682811261051,0.831369009646593,0.0186126867353783,0.934563000811831,0.873821484156614,0.0177948494079417,0,0.0132416087795081,302639,0,0,14.3243243243243,15.1538461538462,6,10,26,22,111,13
201004,cg15254990,chr7,130794990,-,0.0893140724797084,0.113853040242372,-0.0245389677626633,-0.318559220581698,9.6337183634391e-5,0.172835451712985,0.0550355225045584,0.0209189743058475,0.141132409187935,0.0845194271994723,0.0184573612632909,0,0.0113279646140263,170639,0,0,12.6126126126126,12.3076923076923,4,6,21,21,109,13
201031,cg07631383,chr7,131012765,-,0.0796655459926505,0.107010317579317,-0.0273447715866661,-0.384010106628318,4.11961704765006e-5,0.134907134625782,0.0395263962527024,0.0210414721644965,0.125056626048208,0.0907602099659967,0.0119451933229227,0,0.00649556015064147,156416,0,0,13.6846846846847,13.5384615384615,3,8,29,18,109,13
201141,cg07875818,chr7,132261765,+,0.0696045230804598,0.0948803991739611,-0.0252758760935013,-0.397822770305582,3.51578727545876e-8,0.135708500022797,0.0425601478455221,0.0133814399049667,0.115498370587216,0.0823815514805321,0.0114535357659165,0,4.1237719124081e-5,166795,0,0,14.576576576576601,13.1538461538462,3,6,27,20,110,13
201440,cg23733562,chr7,134671258,-,0.0809686726167233,0.0421819233715786,0.0387867492451447,0.801819680616677,6.4895024381346e-6,0.17121828418043,0.0317339147509219,0.0370275201983074,0.0619164945226683,0.0336064596700414,0.00812643957297514,0,0.00182420740381751,110952,0,0,7.08108108108108,6.84615384615385,2,3,14,16,89,9
201442,cg22667436,chr7,134671749,+,0.0441271872581261,0.0624883164621878,-0.0183611292040617,-0.421395063095891,2.41553187358198e-6,0.0809012983216977,0.0240328610958068,0.0112209219541475,0.0827135542447523,0.0419935776930337,0.0110323163421157,0,9.15869901266501e-4,207849,0,0,14.4684684684685,16.4615384615385,5,9,22,23,111,13
201715,cg22979093,chr7,137028410,+,0.0835402487763719,0.110642700780628,-0.0271024520042566,-0.367081460310588,6.87589407852571e-5,0.173891531221582,0.0458972148710822,0.023453553763701,0.143085003840531,0.0820121017441194,0.0163791383272381,0,0.00914850470298316,157663,0,0,17.4684684684685,18.2307692307692,7,11,31,30,111,13
201717,cg00653387,chr7,137028535,+,0.038024219931979,0.0549520493427316,-0.0169278294107526,-0.435612865698174,1.34411810460766e-4,0.0963547923459989,0.0211757397024404,0.0129126843628837,0.114325581045139,0.030129149720507,0.0212416243172969,0,0.0139342094913342,218026,0,0,13.3513513513514,13.5384615384615,5,8,23,21,111,13
201719,cg11521965,chr7,137028604,+,0.0929190232917003,0.12848361444703,-0.0355645911553298,-0.428205613927912,1.23593166658483e-4,0.169031389050589,0.0388703895127789,0.0279392481504883,0.178349333894233,0.0839081970591696,0.0270479684786636,0,0.0132946014337785,122198,0,0,13.0540540540541,13.2307692307692,2,8,21,21,109,13
202025,cg02096656,chr7,139025181,-,0.104234528784358,0.0749909356123065,0.0292435931720516,0.426617899481419,9.46089951785321e-5,0.17094017837564,0.0553014659953391,0.0271707156362545,0.0939107690201283,0.0537692151916979,0.0117605686110457,0,0.011201714951424,147604,0,0,12.4684684684685,12.6923076923077,5,8,23,20,111,13
202163,cg06550951,chr7,139477831,-,0.0792061046111856,0.0987435625703694,-0.0195374579591837,-0.285715652355593,1.48181574689499e-5,0.109545587010516,0.0533306791641903,0.0136526393414319,0.126228160994535,0.0832488632534928,0.0108324366951297,0,0.0032170932276507,200020,0,0,11.5135135135135,13.6153846153846,5,9,20,18,111,13
202389,cg14094063,chr7,140624470,+,0.0371665326510645,0.050200531402923,-0.0130339987518585,-0.352012673958838,1.23764005655e-6,0.101639454237736,0.0219313471724592,0.00915356020359563,0.0619538368582136,0.0327394099513672,0.00709303024568938,0,5.76176310780141e-4,249287,0,0,10.4054054054054,9.61538461538461,3,5,19,13,107,13
202500,cg00746949,chr7,141437889,-,0.0800364539723787,0.122535731106114,-0.0424992771337353,-0.557800213550143,1.40799115611954e-6,0.147205849254576,0.0369030342155317,0.025713521938729,0.175482072321118,0.0886034808659896,0.0227450020728561,0,6.31472701462356e-4,99502,0,0,10.045045045045,10.8461538461538,4,8,19,15,108,13
202609,cg24040106,chr7,142370520,+,0.633960062406844,0.710059813253494,-0.0760997508466497,-0.161145534989348,8.88867639132482e-6,0.79428909127972,0.476874485013295,0.0579641997398171,0.777828220906116,0.678178230691098,0.0289929229524077,0,0.00226934492227385,106199,0,0,11.9369369369369,12.1538461538462,5,4,19,17,111,12
202659,cg03386508,chr7,142552587,-,0.0851257831493975,0.122267876472811,-0.0371420933234134,-0.4755543897058,1.20267402911028e-4,0.173732915934204,0.0518132646791287,0.0164212299000223,0.416726033517665,0.0672540398023611,0.089455503986095,0,0.0130727645172969,116560,0,0,15.2342342342342,16.7692307692308,5,12,26,22,111,13
202827,cg13081999,chr7,143078192,-,0.0425640626280375,0.0556978546336655,-0.013133792005628,-0.321769475504918,1.02639977321634e-4,0.101420020115918,0.0259705105602653,0.0123607866277079,0.0741967256205115,0.0423018974791223,0.008833398333265,0,0.0118239682854461,248352,0,0,8.63063063063063,8.46153846153846,4,3,17,13,109,11
202833,cg05586209,chr7,143079085,-,0.0346012025872927,0.0444216362624729,-0.00982043367518023,-0.287097723659948,9.76422249779749e-6,0.0730268445892127,0.0187699646374939,0.00703720483616805,0.0529190586937235,0.0346866321836758,0.00504780107267627,0,0.00240682754754934,280738,0,0,10.5405405405405,13.6153846153846,4,10,20,21,109,13
202838,cg01603455,chr7,143085632,+,0.893913355056631,0.920166032975751,-0.0262526779191198,-0.0413037684849019,1.51576614376675e-5,0.94070613738758,0.789607461924648,0.0233477899820641,0.951269692402273,0.881736124157291,0.0225146202708157,0,0.00327348944844524,273430,0,0,16,13.6923076923077,8,8,27,18,111,13
202913,cg11490986,chr7,143599184,-,0.0437528015721371,0.0593036503690305,-0.0155508487968934,-0.366591394859784,1.943382318154e-5,0.104927104017338,0.0277003187371083,0.0117433049074077,0.0884103585837913,0.0436432463786243,0.0131009150846711,0,0.00388110829271617,228418,0,0,10.5135135135135,8.23076923076923,5,3,17,15,111,11
202994,cg07612045,chr7,144533234,+,0.0567386902915449,0.125765526551283,-0.0690268362597385,-1.0245219185311,7.45672049170969e-5,0.303170158983296,0.0315367911967088,0.0302901079868348,0.507828164044116,0.0519862657280417,0.159567311158087,0,0.00963183903376796,44641,0,0,14.9279279279279,16.3076923076923,6,9,28,29,111,13
203164,cg11081068,chr7,148647245,+,0.847817538123562,0.888983869711195,-0.0411663315876333,-0.0676244177326258,5.98759918052303e-5,0.907499055503604,0.719464219533813,0.0375134563408862,0.912602775777838,0.861128583732342,0.0158550370971167,0,0.00833498169772574,213901,0,0,14.4234234234234,15.5384615384615,6,10,24,22,111,13
203171,cg18326610,chr7,148680126,-,0.0716087807974376,0.0928100602815508,-0.0212012794841133,-0.33318514938598,2.49318769327506e-6,0.108393385372577,0.0443991692352031,0.0126158351537986,0.111644613485251,0.0680748024433163,0.0147921727176015,0,9.34918529680781e-4,189457,0,0,14.1081081081081,15.6153846153846,5,7,23,21,111,13
203173,cg04412200,chr7,148680425,+,0.0812251267603027,0.110380073034865,-0.0291549462745624,-0.400093441542702,1.26380372972643e-5,0.141693038038406,0.035261856325611,0.0193150200537862,0.149725509927858,0.0810253275872967,0.0200221954290319,0,0.00288526774854601,147950,0,0,7.37837837837838,8.23076923076923,2,3,13,14,97,12
203409,cg15128917,chr7,149172002,+,0.931688873770373,0.955892536220716,-0.0242036624503427,-0.0366122018357161,9.57052187750039e-7,0.969135509978321,0.870591453621776,0.0193432360870213,0.967826097201704,0.937148138765557,0.0080904606771125109,0,4.71892630652259e-4,287134,0,0,13.2432432432432,13.3846153846154,5,8,28,18,111,13
203452,cg09409500,chr7,149407285,+,0.763121137243501,0.831211491080342,-0.0680903538368413,-0.121774075695283,2.57180655940305e-5,0.879603284099214,0.517244395770102,0.061140653485489,0.90068520230425,0.687899301613379,0.0489700342821187,0,0.00469440986852291,140261,0,0,11.3693693693694,11.7692307692308,3,5,22,20,107,13
203951,cg19781133,chr7,150674980,-,0.0208615200627093,0.0291357971418506,-0.00827427707914126,-0.342679708271043,2.33545701516083e-5,0.058560483430236,0.0110857729891859,0.00684661790990222,0.0419720412943237,0.022446230364585,0.00561312119093474,0,0.00439450241589263,298436,0,0,10.2072072072072,10.6153846153846,2,5,18,16,109,13
204080,cg12653649,chr7,150756397,+,0.0244852761950099,0.029541645405718,-0.0050563692107081,-0.197392384227469,1.0199681235286e-4,0.0495181396345561,0.0177181245395772,0.00450207440247959,0.0350144500306464,0.0253737859447131,0.00260253869133332,0,0.0117678887400817,343031,0,0,12.5405405405405,13.2307692307692,4,8,20,19,110,13
204113,cg24996433,chr7,150777871,+,0.029321896130026,0.0369544107778918,-0.00763251464786582,-0.255927796201413,9.84282898422772e-7,0.0480832313115769,0.0195899967974358,0.00459829001480644,0.0422024670151821,0.0286588281693399,0.00387943294986753,0,4.82606409016241e-4,306262,0,0,11.4144144144144,11.5384615384615,4,7,21,15,110,13
204260,cg03040746,chr7,150924354,+,0.0280369562323495,0.0348207661767852,-0.00678380994443567,-0.236765506381532,9.40742365977343e-5,0.0579752031029495,0.0154993770824883,0.00576155421850253,0.0414921088250287,0.0294117052197016,0.0037534424218515,0,0.0111672842444697,317498,0,0,13.3333333333333,14,6,7,23,21,111,13
204303,cg22640847,chr7,150945607,-,0.0253721008140979,0.0328405493700032,-0.00746844855590533,-0.276365074854469,1.60996068911428e-6,0.0398951958355083,0.0158895931933034,0.00459269954367728,0.0373830476653721,0.0272313795952896,0.00314790542886609,0,6.89774979192454e-4,308368,0,0,10.990990990991,15.2307692307692,3,11,21,22,109,13
204469,cg26935020,chr7,151217007,+,0.0188203743000349,0.023049836343392,-0.00422946204335713,-0.197554055387559,9.12538181614617e-5,0.0332563924746254,0.0125441571471504,0.0034656205806228,0.0283222563713738,0.0171801363890506,0.00275894629506909,0,0.0109625476716458,356875,0,0,12.1351351351351,10,3,5,21,14,107,13
204840,cg18252309,chr7,153583867,-,0.107440754839788,0.145440121689706,-0.0379993668499177,-0.404425789366825,4.28140363782766e-7,0.174988264979071,0.0509592253803297,0.0206134088102717,0.220638092602914,0.115968374737432,0.0273381217236855,0,2.54393117363545e-4,113583,0,0,14.5045045045045,14.3846153846154,3,6,29,25,110,13
205064,cg21054968,chr7,155089542,-,0.0238329006929755,0.0457990816314796,-0.021966180938504,-0.721814504530198,1.85600564538727e-12,0.0506609547360271,0.0125678261862323,0.0079876011327669,0.0523290592513717,0.0356049533152777,0.00625244750972922,0,1.64339473986803e-8,184996,0,0,10.0720720720721,12.4615384615385,2,6,20,20,108,13
205084,cg08275802,chr7,155137875,-,0.0376003436028771,0.0503168751506552,-0.0127165315477781,-0.34158970087102,1.06835675494285e-8,0.0578351828809414,0.0239562000896063,0.00614514271737034,0.0611962714842701,0.0412387567097878,0.00601265843272655,0,1.74799422711442e-5,252135,0,0,15.7117117117117,17.7692307692308,8,15,25,22,111,13
205314,cg18809570,chr7,155437147,+,0.0187474907397967,0.0228521133388755,-0.00410462259907888,-0.192550146319028,4.24046713370052e-5,0.0283111732624444,0.0129473794511513,0.00308698550746244,0.0274946544623672,0.0183403329940517,0.00259651354015457,0,0.00661679912682174,359060,0,0,13.6306306306306,13.1538461538462,6,6,21,20,111,13
205317,cg16590991,chr7,155437209,-,0.125080072194444,0.178945618862471,-0.0538655466680266,-0.484156211276083,4.18164062465456e-5,0.229112012128926,0.0438702814223071,0.0388974517311559,0.256633278722686,0.140808894005222,0.0335773342853315,0,0.00656128182765899,71082,0,0,14.3243243243243,15,6,9,24,22,111,13
206009,cg17255085,chr7,157193359,-,0.943140227641407,0.955537881592947,-0.0123976539515401,-0.0186443809611999,8.10712482974336e-5,0.961998114784517,0.886205052519457,0.0129246397742373,0.96978542751598,0.925450077719621,0.0103459948407677,0,0.0101722678976545,353502,0,0,9.74774774774775,9.46153846153846,3,3,19,14,110,12
206035,cg03937368,chr7,157203490,+,0.933132036347424,0.949602736800054,-0.0164707004526298,-0.0249775131476731,1.30008042002057e-4,0.965324177777144,0.886385950977343,0.0162352905894762,0.961167379911894,0.923957586737127,0.0119513939649654,0,0.0136408775447719,327354,0,0,13.981981981982,15.8461538461538,5,10,24,25,111,13
206256,cg22395765,chr7,157362094,+,0.141988324567063,0.26508058327575,-0.123092258708688,-0.855893806736316,9.43223037541696e-5,0.589764588874146,0.0394594062550892,0.103162697408974,0.456535557189313,0.0656218138081313,0.111804213580291,0,0.0111805595805117,5616,0,0,13.4324324324324,13,6,7,24,21,111,13
207428,cg05303559,chr7,158512380,-,0.759852004331526,0.859918623303286,-0.10006661897176,-0.17629932005844,7.04475334742229e-5,0.930626414313235,0.357202600999824,0.100642115240599,0.92676767897631,0.673313422500726,0.0653925521387328,0,0.0092666927676151,95797,0,0,10.1711711711712,12.2307692307692,1,7,17,18,108,13
207473,cg04586491,chr7,158622386,-,0.021486298965827,0.0277054397821497,-0.00621914081632268,-0.260048489928195,5.53821398992741e-5,0.0407756368401432,0.0137567671367476,0.00506436535196637,0.0340943199699525,0.0230677269363624,0.00354494686798931,0,0.00788441234912812,325382,0,0,12.8198198198198,13.1538461538462,6,9,21,19,111,13
207530,cg02422616,chr7,158713075,+,0.749781650662571,0.803289169751332,-0.0535075190887609,-0.0981835320491069,1.20283398591979e-4,0.854414379326798,0.62289400480113,0.0474272779504317,0.836837806568789,0.767826170716039,0.0206650412947766,0,0.0130727645172969,167136,0,0,11.5405405405405,12.1538461538462,3,6,20,16,110,13
